"","lyftdf1","id"
"966","@CarlinIndie88 @mattindie88 @josiedye Lyft has launched in Toronto. Use my promo code to get $5 off your first two‚Ä¶ https://t.co/XhbfNOqoOW","966"
"967","RT @Shawnbell45: Lyft is now in Toronto. Use my code for a discount https://t.co/zdh7mHGJNB #lyfttoronto #Lyft #torontolife #toronto","967"
"968","#Lyft ride-hailing app being watched closely by transit officials in Toronto https://t.co/a4PFgBq4RM","968"
"969","Get $5 off your first 2 rides. Sign up and use the code SHAWN66917 in promo #lyft #lyftcode‚Ä¶ https://t.co/ETtxJiE0By","969"
"970","RT @FrankRealEstate: Using #Uber? Ill give you up to a $50 credit to try #Lyft a more ethical company #FreeRides Download @Lyft for rides i‚Ä¶","970"
"971","Going to Progressive Field ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/CmDXUPrKIx  #uber #Lyft","971"
"972","Headin' to Falcon Stadium ? Go for free w/ Lyft! $50 Lyft ride credit, Use Code PIX #stadium #sports #uber #Lyft","972"
"973","Visiting Boston ? Get around free w/ Lyft - 10 free rides w/ Lyft Promo Code:  OATH #travel #uber #Lyft #free","973"
"974","Using #Uber? Ill give you up to a $50 credit to try #Lyft a more ethical company #FreeRides Download @Lyft for ride‚Ä¶ https://t.co/79pX7Xtl3U","974"
"975","Visiting Charlotte ? Get around free w/ Lyft - 10 free rides w/ Lyft Promo Code:  OATH #travel #uber #Lyft #free","975"
"976","Going to Cornerstone Bash in Bushnell, Illinois? Get there free w/ Lyft! 10 Free Lyfts with Lyft Promo Code DUSK #uber #Lyft #music #fe","976"
"977","A Female #Uber &amp; #Lyft Rideshare driver‚Äôs stories Ì†ΩÌ∫òÌ†ΩÌ±±‚Äç‚ôÄÔ∏è #confessions #Christmas stocking stuffer #gift idea‚Ä¶ https://t.co/KVNQDpd68L","977"
"978","Calling all Kansas City Royals fans! Lyft gives you 10 free taxi rides! Get Lyft app &amp; use code DUSK #football #college #uber #Lyft","978"
"979","In Boulder, Colorado ? $50 Free Lyft ride credit w/ Lyft Promo Code PLEX #freeLyft #uber #Lyft","979"
"980","The only way to ensure that drivers are compensated fairly for their Line &amp; Pool rides is to aim at  #Uber and‚Ä¶ https://t.co/8vB7JKi0Bt","980"
"981","Love Bruegger's? Get there free w/ Lyft - $50 credit Use Lyft Promo Code COAX #food #restaurant #foodie #grub #Lyft #uber #date","981"
"982","In case you haven't heard, Lyft has hired Aaron Zifkin away from Airbnb. Looking forward to more competition in car‚Ä¶ https://t.co/LY5P9cu9EC","982"
"983","LOVE NYC free w/ #Lyft 10 Free Taxi Rides #NYC #Broadway #theatre #timessquare  -Get Lyft and Use code NUMB","983"
"984","Want a free ride to Chase Field ? Go free w/ Lyft - $50 Lyft credit for new users w/ Promo CODE DUSK #freeLyft #Lyft #stadium #uber","984"
"985","Going to Dodger Stadium ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/4w0mp3YpP9  #uber #Lyft","985"
"986","Going to Citi Field ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/AVSAqJwsT4  #uber #Lyft","986"
"987","Visiting Chicago ? Get around free w/ Lyft - 10 free rides w/ Lyft Promo Code:  OATH #travel #uber #Lyft #free","987"
"988","Thanks for following! Enjoy up to $50 #FREE ride credit for your first ride with #Lyft #LyftPromoCode","988"
"989","Want a free ride to Progressive Field ? Go free w/ Lyft - $50 Lyft credit for new users w/ Promo CODE DUSK #freeLyft #Lyft #stadium #uber","989"
"990","Head to #ATTPark - get there free w/ $50 Free #Lyft credit - use code LINX https://t.co/TYOS0IyTER #sf AT&amp;T Park","990"
"991","In Greenville, North Carolina ? $50 Free Lyft ride credit w/ Lyft Promo Code PLEX #freeLyft #uber #Lyft","991"
"992","Going to Safeco Field ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/SD7LiT0alq  #uber #Lyft","992"
"993","What's lyft have that #Lyft doesn't? $50 free #lyftcouponcode Code: RESERVE  Download Lyft https://t.co/P4lu4KzUvU","993"
"994","I think we all know everything comes from somewhere cheap service you will have cars that are not maintained driver‚Ä¶ https://t.co/l12nbLeIWV","994"
"995","Going to Westroads Malin Omaha? Go 100% free w/ $50 Free Lyft Credit Enter Lyft Promo Code ZOOT #shops #shopping #shop #Lyft #store","995"
"996","Want a free ride to Jordan Hare Stadium ? Go w/ Lyft - $50 Lyft credit for new users w/ Promo CODE CLEO #freeLyft #Lyft #stadium #uber","996"
"997","Love California Tortilla? Get there free w/ Lyft - $50 credit Use Lyft Promo Code COAX #food #restaurant #foodie #grub #Lyft #uber #date","997"
"998","Want a free ride to Husky Stadium ? Go w/ Lyft - $50 Lyft credit for new users w/ Promo CODE CLEO #freeLyft #Lyft #stadium #uber","998"
"999","Going to Davis Wade Stadium ? Go totally free w/ Lyft! $50 Lyft credit w/ Promo Code VEX https://t.co/n97QNGfTK4  #uber #Lyft","999"
"1000","Interesting alternative (for certain low-risk conditions) to spending $400-$1.2k for ambulance transport. Ì†ΩÌ∫ë Ì†æÌ¥∑Ì†ºÌøº‚Äç‚ôÇÔ∏è‚Ä¶ https://t.co/wNCZUdRo5a","1000"
